"anio","mes","sector","resolucion","expediente","beneficiario","apoderado","tramite"
2017,3,"RIT","E2016000173","E2016000173","NOVA HONDURAS S.A","ALISON MARGARITA GALINDO","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL"
2017,3,"RIT","E2016000137","E2016000137","RIVERA MARINA S. DE R.L. RIVERMAR","JOSE DAVID AGUILAR CERRATO","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL"
2017,3,"RIT","E2017000049","E2017000049","FINCA SAN RAFAEL S.A.","MARITZA AZUCENA MEDINA JIMENEZ","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"RIT","E2016000136","E2016000136","PRODUCTORA AGRICOLA DE ATLANTIDA S.A. PROADASA","RENATO A. LACAYO","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"RIT","E2016000154","E2016000154","BANANERA RIO MAME S.A.","RENATO A. LACAYO","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"RIT","E2017000084","E2017000084","ELIZMAR S. DE R.L.","ALISON MARGARITA GALINDO","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"RIT","E2016000039","E2016000039","BENEFICIO DE CAFE MONTECRISTO S.A. DE C.V.","FERNANDO ALFREDO GOMEZ BLANDIN","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"RIT","E2016000167","E2016000167","BUFALO INDUSTRIAL S.A. DE C. V. BUFINSA","JAVIER ARTURO ABADIE AGUILAR","EXONERACION DEL PAGO DEL IMPUESTO  SOBRE VENTAS PARA EL A?O 2017"
2017,3,"RIT","E2016000183","E2016000183","TRANSFORMACION Y COMERCIALIZACION DE LA MADERA S.A. DE C.V. TRACOMA S.A. DE C.V.","BESSY NADEZDA NU?EZ","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,3,"RIT","E2017000073","E2017000073","BIOCULTIVOS MARINOS S.A. DE C.V.","GEOVANI BARDALES QUESADA","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,3,"Sector Publico","DGCFA-EISV-E2017000092","E2017000092","Instituto Hondure?o de Seguridad Social","FRANCISCO ANTONIO MONTOYA MARTINEZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"Zolitur","E2017000123","E2017000123","SAFE WAY MARITIME TRANSPORTATION COMPANY S.A.","FERNANDA MALOLY LOPEZ ESPINOZA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"Zolitur","E2016000165","E2016000165","PARADISE FISH S.A.","EDITH ROSIBEL DIAZ GOMEZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"Zonas Libres","DGCFA-EISV-428-2017","E2016000105","YKK HONDURAS S. A.","BERNAB? SORTO RAM?REZ","SE ACLARA DE OFICIO LA RESOLUCION N?MERO?RESOLUCION No. E2016000105"
2017,3,"Zonas Libres","E20170000341","E20170000341","PLATINUM APPAREL S.A. DE C.V.","HENRY EFRAIN MENDIETA CASTRO","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"Zonas Libres","E2017000027","E2017000027","CULTIVOS AGRICOLAS LAS SABILAS S. DE R. L. CUASA","MARITZA AZUCENA MEDINA JIMENEZ","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"Zonas Libres","E2016000175","E2016000175","CENTRO QUIM HONDURAS S. A. DE C. V","MIGUEL ANGEL DURON RUIZ","EXONERACION DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA TEMPORAL A?O 2017 2018 y 2019"
2017,3,"Zonas Libres","E2017000340","E2017000340","ZONA LIBRE EL POLVOR?N S. A. DE C. V. ZOLIPOL S. A. DE C.V.","HENRY EFRAIN MENDIETA CASTRO","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,2,"RIT","E2016000142","E2016000142","LARVICULTURA DEL PACIFICO S.A","GEOVANI BARDALES QUESADA","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,2,"RIT","E2016000079","E2016000079","BIOCULTIVOS MARINOS S.A. DE C.V.","GEOVANI BARDALES QUESADA","Exoneracion del pago del impuesto al activo neto y aportacion solidaria"
2017,2,"RIT","E2016000116","E2016000116","TRAMADE S.A. DE C.V.","JORGE RUBEN PINEDA COBOS","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,2,"RIT","DGCFA-EISV-0424-2016","E-0715-2016","AGRICOLA SANTA INES S.A. ASISA","RENATO A. LACAYO","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,2,"Zolitur","E2017000239","E2017000239","ROATAN ISLAND DREAM ENTERPRISES S.A.","CAROLINA OLIVIA KELLY WELCOME","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,2,"Zolitur","E2017000238","E2017000238","INVERSIONES M&M S.A.","CAROLINA OLIVIA KELLY WELCOME","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,2,"Zolitur","E2017000236","E2017000236","BAY ISLAND ELECTRIC SUPLY Y PLAZA MAR","CAROLINA OLIVIA KELLY WELCOME","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,2,"Zolitur","E2016000163","E2016000163","WHITE GLOVE INVESTMENT COMPANY S.A.","EDITH ROSIBEL DIAZ GOMEZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS 2012 2013 2014 2015 Y 2016"
2017,2,"Zolitur","E2017000031","E2017000031","AQUACULTURA FONSECA S.A.","GEOVANI BARDALES QUESADA","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL CORRESPONDIENTE AL PERIODO 2017"
2017,2,"Zonas Libres","DGCFA-EISV-0014-2017","E-0779-2016","MAQUILA Y CONFECCIONES EXIID INTERNATIONAL S.A. DE C.V.","KATHY SUYAPA ZALDA?A PONCE","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE A LOS A?OS 2014 2015 2016 Y 2017"
2017,2,"Zonas Libres","DGCFA-EISV-M-0095-2016","E-0751-2015","COMPAnIA AGRICOLA INDUSTRIAL CEIBE?A S.A. DE C.V. CAICSA","JAVIER ARTURO ABADIE AGUILAR","PRORROGA Y AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,2,"Zonas Libres","DGCFA-EISV-M-0435-2015","E-0151-2015","SUBLI HONDURAS S. DE R.L. DE C.V.","JULIO EDUARDO GOM VENTURA","AMPLIACION EN EL TIEMPO DE VIGENCIA DE LA RESOLUCION DE EXONERACION DEL PAGO DE IMPUESTO SOBRE VENTAS"
2017,2,"Zonas Libres","DGCFA-EISV-M-0095-2016","E-0751-2015","COMPAnIA AGRICOLA INDUSTRIAL CEIBE?A S.A. DE C.V. CAICSA","JAVIER ARTURO ABADIE AGUILAR","PRORROGA Y AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,2,"Zonas Libres","E20160000133","E2016000133","PESCA DEL ATLANTICO S. DE R.L.","HECTOR EDUARDO MARTINEZ RIOS","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL ACPV"
2017,2,"Zonas Libres","E2016000077","E2016000077","CARIBBEAN APPETIZERS S.A.","GEOVANI BARDALES QUESADA","Exoneracion del Impuesto Sobre la Renta Activo Neto y Aportacion Solidaria"
2017,2,"AgroIndutriales","DGCFA-EISV-0016-2017","E-0773-2016","BOMBAS Y MOTORES DE HONDURAS S.A. DE C.V. BOMOHSA","RICARDO ANTONIO VARGAS VARGAS","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,2,"AgroIndutriales","DGCFA-EISV-0421-2016","E-0783-2016","EL COLONO AGROPECUARIO S.A. DE C.V.","GUALBERTO ESPINAL MONTEILH","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,2,"AgroIndutriales","E2016000033","E2016000033","NETAFIM HONDURAS S.A.","JORGE RICARDO BRIZUELA","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,2,"AgroIndutriales","E2016000179","E2017000179","FUNDIDORA DEL NORTE S.A.","WALESKA YESENIA RUIZ BETANCOURT","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,2,"Diplomaticos","DGCFA-EISV-0007-2017","E-0912-2016","LIGIA ISABEL HERNANDEZ,LUCA GUANZIROLI","VANIA GARCIA MORALES","EXONERACION DEL PAGO DE IMPUESTO SOBRE VENTAS"
2017,2,"Diplomaticos","DGCFA-EISV- 0023-2017","E-0925-2016","CARLOS ERGIO SANGUINETTI BARROS,TALI GABRIELA KEIDAR CARCAMO,EMMA MARGARITA LARIOS QUILLEN","Lu?s Alfonso Aguirre","EXONERACION DEL Impuesto sobre Ventas"
2017,2,"Diplomaticos","DGCFA-EISV- 0022-2017","E-0923-2016","HERTA PAULINE HASAN","MARTA CAROLINA PINEDA ZAPATA","EXONERACION DEL Impuesto sobre Ventas"
2017,2,"Energia Renovable","DGCFA-EISR-0013-2017","E-0101-2016","INVERSIONES SAN MARTIN S","CARLOS REYNEL KIEFFER MEDAL","EXONERACION DEL PAGO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,2,"Energia Renovable","DGCFA-EISV-M-0240-2016","E-0636-2016","GENERACION RENOVABLE DE HONDURAS S.A. DE C.V. GENERSA","CAROLINA CASTILLO ARGUETA","MODIFICACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,2,"Energia Renovable","DGCFA-EISV-M-0202-2016","E-0214-2016","COMPAnIA AZUCARERA CHUMBAGUA S.A. DE C.V.","ERNESTO COLINDRES SEVILLA","AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,2,"Iglesias","DGCFA-EISR-0020-2017","E-0728-2016","ASOCIACION EVANGELICA MINISTERIO APOST?LICO PROF?TICO TSEBAOTH","JOS? EMIGDIO OSORTO OLIVA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA VENTA"
2017,2,"ONG","DGCFA-EISR-0038-2017","E-0647-2016","ASOCIACION OXFAN UNITED KINDOM AND IRELAND","LILIAN ROSARIO LOPEZ GARCIA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,2,"ONG","DGCFA-TSP-0002-2017","TS-0030-2016","FUNDACION INTEGRAL DE DESARROLLO JUNTOS PODEMOS","MARLENE ELISABETH MORALES AGUILAR","Exoneracion de la Contribucion Especial por Transaccion Financiera Pro Seguridad Poblacional"
2017,2,"Proyectos Estatales con F. Ex.","DGCFA-EISV-0004-2017","E-0894-2016","FUNDACION PARA LA VIVIENDA COOPERATIVA CHF","VANIA GARCIA MORALES","SE ACLARA DE OFICIO LA RESOLUCION N?MERO?DGCFA-EISV-0004-2017"
2017,2,"Proyectos Estatales con F. Ex.","DGCFA-EISV-3M-0242-2014","E-0307-2014","Programa DE APOYO A LOS DERECHOS HUMANOS EN HONDURAS PADH CONVENIO DE FINANCIACION NO. DCI-ALA/2011/022-857","KETIL KARLSEN","AMPLIACION DE LA RESOLUCION NUMERO DGCFA-EISV-0242-2014"
2017,2,"RIT","E2016000137","E2016000137","RIVERA MARINA S. DE R.L. RIVERMAR","JOSE DAVID AGUILAR CERRATO","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL"
2017,2,"RIT","DGCFA-EISV-0334-2016","E-0520-2016","COMPAnIA INDUSTRIAL LIDO POZUELO S.A. DE C.V","JOSE LUIS ALVARADO DE LA ROSA","SE ACLARA DE OFICIO LA RESOLUCION N?MERO?DGCFA-EISV-0334-2016"
2017,2,"RIT","DGCFA-EISV-0008-2017","E-0830-2015","MINERALES DE OCCIDENTE S.A. DE C.V. MINOSA","NADIA SOFIA AGUILAR FORTIN","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS"
2017,2,"RIT","E2017000030","E2017000030","BIOCULTIVOS MARINOS S.A.","GEOVANI BARDALES QUESADA","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL CORRESPONDIENTE AL PERIODO 2017"
2017,2,"RIT","E2016000082","E2016000082","INVERSIONES DE EXPORTACIONES S.A.","GEOVANI BARDALES QUESADA","Exoneracion del pago del impuesto al activo neto y aportacion solidaria"
2017,2,"RIT","E2016000078","E2016000078","PRODUCTOS ACUICOLAS LA BERBERIA S.A. DE C.V.","GEOVANI BARDALES QUESADA","Exoneracion del pago del impuesto al activo neto y aportacion solidaria"
2017,2,"RIT","E2016000083","E2016000083","LARVICULTURA DEL PACIFICO S.A.","GEOVANI BARDALES QUESADA","Exoneracion del pago del impuesto al activo neto y aportacion solidaria"
2017,2,"RIT","E2016000081","E2016000081","AQUACULTURA FONSECA S.A.","GEOVANI BARDALES QUESADA","Exoneracion del pago del impuesto al activo neto y aportacion solidaria"
2017,2,"RIT","E2016000145","E2016000145","INVERSIONES DE EXPORTACIONES S.A.","GEOVANI BARDALES QUESADA","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,2,"RIT","E2016000143","E2016000143","PRODUCTOS ACUICOLAS LA BERBERIA S.A. DE C.V.","GEOVANI BARDALES QUESADA","EXONERACION DEL IMPUESTO SOBRE LA VENTA"
2017,1,"AgroIndutriales","E2016000158","E2016000158","GRANJA AVICOLA PROGRESO S. DE R. L","MANUEL ENRIQUE MENCIA MELGAR","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,1,"AgroIndutriales","DGCFA-EISV-0009-2017","E2017000112","TECNOLOGIA DE ORDE?O Y MAQUINARIAS S. DE R.L. DE C.V. TECMO S. DE R.L. DE C.V","MARIA JOSE PAGOADA GOMEZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,1,"AgroIndutriales","DGCFA-EISV-0006-2017","E-0892-2016","GRANJA AVICOLA SANTA CLARA","DUNIA PRISCILA MURILLO MALDONADO","Exoneracion del Impuesto Sobre Ventas"
2017,1,"AgroIndutriales","DGCFA-EISV-0001-2017","E2016000112","SERGIO DANILO SUAZO ZACAPA","DUNIA PRISCILA MURILLO MALDONADO","Exoneracion del Impuesto Sobre Ventas"
2017,1,"Diplomaticos","DGCFA-EISV-0003-2017","E-0907-2016","EMILIO ANDRES VASQUEZ","VANIA GARCIA MORALES","Exoneracion de Impuesto sobre Ventas"
2017,1,"Diplomaticos","DGCFA-EISV-0005-2017","E-0913-2016","ANDRES EDUARDO CELIS NEIRA","VANIA GARCIA MORALES","Exoneracion de Impuestos Sobre Ventas"
2017,1,"Energia Renovable","E2016000132","E2016000132","Compa??a Azucarera Tres Valles S.A DE C.V","LILIAN ROSARIO LOPEZ GARCIA","RENOVACION DE EXONERACION DEL PAGO DE IMPUESTO SOBRE VENTAS EJERCICIO FISCAL 2016"
2017,1,"Organismos Internacionales","DGCFA-EISV-0002-2017","E-0905-2016","ORGANIZACION INTERNACIONAL DE DERECHO PARA EL DESARROLLO IDLO","VANIA GARCIA MORALES","Exoneracion de Impuesto sobre Ventas"
2017,1,"Proyectos Estatales con F. Ex.","DGCFA-EISV-0004-2017","E-0894-2016","Proyecto PARTICIPACION COMUNITARIA EN LA RESPUESTA AL ZIKA NUESTRA SALUD","VANIA GARCIA MORALES","Exoneracion de Impuestos Sobre Ventas"
2017,1,"Proyectos Estatales con F. Ex.","No hubieron Exoneraciones este mes",0,0,0,0
2017,1,"Zolitur","DGCFA-ACPV-001-2017","E-0710-2016","SUN PETROLEUM CORPORATION SOCIEDAD ANONIMA DE CAPITAL VARIABLE SUN PETROLEUM S.A. DE C.V.","JOSUE MISAEL VALLEJO ALVARENGA","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL CORRESPONDIENTE AL PERIODO 2017"
2017,1,"Zolitur","DGCFA-EISR-0001-2017","E2016000160","BAY ISLAND PETROLEUM S.A.","EDITH ROSIBEL DIAZ GOMEZ","EXONERACION DE IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA CORRESPONDIENTE AL A?O 2016"
2017,1,"Zonas Libres","E2016000032","E2016000032","MARINOSS PESCADERIA S. DE R.L.","HECTOR EDUARDO MARTINEZ RIOS","Exoneracion del Impuesto Sobre la Renta"
2017,1,"Zonas Libres","DGCFA-EISV-0013-2017","E2016000042","NOVEM CAR-INTERIOR DESIGN S. DE R.L.","ARTURO ZACAPA ZELAYA","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2016"
