"anio","mes","sector","resolucion","expediente","beneficiario","apoderado","tramite"
2019,5,"DL-119-2016","EM2019000024","EM2019000024","EXPORTADORA E IMPORTADORA CENTROAMERICANA S DE RL","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018001930","E2018001930","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018002154","E2018002154","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2017000294","E2017000294","ASOCIACIoN HONDUREnA AL RESCATE DE LOS VALORES Y LA MORAL (VALMORAL)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002465","E2018002465","CONSEJO DE MUNICIPIOS DEL SUR DE SANTA BaRBARA (CODEMUSSBA)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002577","E2018002577","MANCOMUNIDAD DE MUNICIPIOS DEL PARQUE NACIONAL MONTAnA DE CELAQUE","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000860","E2019000860","B.L. HARBERT INTERNATIONAL, LLC, SUCURSAL HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"ESTADO","EA2019000007","EA2019000007","UNIVERSIDAD NACIONAL DE AGRICULTURA (UNA)","","IMPUESTO SOBRE LA VENTA"
2019,5,"IGLESIAS","E2019000093","E2019000093","IGLESIA CATOLICA DE HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2019000323","E2019000323","UTILA POWER COMPANY S. A DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000108","E2019000108","ASOCIACIoN ESPERANZA PARA TODOS","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000290","E2019000290","ASOCIACIoN HONDUREnA DE PLANIFICACIoN DE FAMILIA (ASHONPLAFA)","","TASA"
2019,5,"DL-119-2016","E2018000251","E2018000251","BENEFICIO DE GRANOS MATURAVE S.A","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2018002364","E2018002364","ROATAN STORAGE S.A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLITUR","E2018002363","E2018002363","ROATAN SALES AND RENTALS S.A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000139","E2019000139","CARE INTERNACIONAL EN HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000154","E2019000154","CARE INTERNACIONAL EN HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002401","E2018002401","ASOCIACIoN CESAL","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000359","E2019000359","ASOCIACIoN MEJORANDO HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLI","E2018000791","E2018000791","SUBLI HONDURAS S. DE R. L DE C. V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ENERGiA RENOVABLE","E2019000008","E2019000008","ENERGIA Y TRANSMISION S.A. DE C.V. (ENETRAN)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"COOPERATIVAS","E2018002724","E2018002724","COOPERATIVA AGROPECUARIA EL TRIUNFO LTDA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018001502","E2018001502","ALIANZA FRANCESA SECCIoN DE HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000160","E2019000160","HAZAMA ANDO CORPORATION","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002130","E2018002130","FUNDACIoN CRISALIDA INTERNACIONAL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018000794","E2018000794","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000237","E2019000237","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001122","E2019001122","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001142","E2019001142","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001156","E2019001156","FUNDACION PARA LA VIVIENDA COOPERATIVA (CHF INTERNATIONAL)","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001158","E2019001158","FUNDACION PARA LA VIVIENDA COOPERATIVA (CHF INTERNATIONAL)","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001466","E2019001466","FONDO DE LAS NACIONES UNIDAS PARA LA INFANCIA (UNICEF)","","IMPUESTO SOBRE LA VENTA"
2019,5,"BIENES Y SERVICIOS EXENTOS","EM2019000011","EM2019000011","QUInONEZ INDUSTRIAL S DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2018002731","E2018002731","CADELGA S.A","","IMPUESTO SOBRE LA VENTA"
2019,5,"DL-119-2016","E2018002397","E2018002397","DEL CAMPO SOLUCIONES AGRICOLAS S. DE R. L","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2019000330","E2019000330","ENERGiA SOLAR CENTROAMERICANA S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,5,"DL-119-2016","E2018001324","E2018001324","AGROCOMERCIAL GAITAN","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018000822","E2018000822","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000079","E2019000079","TOPINFRA CO LTD","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018001461","E2018001461","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"DL-119-2016","E2018001428","E2018001428","AGROSERVICIOS VALLE CENTRAL","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018001854","E2018001854","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001376","E2019001376","HAZAMA ANDO CORPORATION","","IMPUESTO SOBRE LA VENTA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2019001187","E2019001187","HGPC AGRICOLA S.A DE C.V.","","ACPV"
2019,5,"DL-119-2016","E2019000540","E2019000540","PROVEEDORES AGROPECUARIOS S. DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2019000275","E2019000275","INGENIERiA TeCNICA S.A DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019001363","E2019001363","INSTITUTO PARA LA COOPERACIoN Y AUTODESARROLLO (ICADE)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002345","E2018002345","CONSEJO INTERMUNICIPAL HIGUITO","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019001000","E2019001000","ASSOCIAZIONE DI TECNICI PER LA SOLIDARIETA E LA COOPERACIONE INTERNACIONALE RE.TE","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002376","E2018002376","MANCOMUNIDAD PUCA DE LOS MUNICIPIOS DEL NORTE DE LEMPIRA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018002449","E2018002449","CENTRO DE DESARROLLO EMPRESARIAL DE LA MICRO, PEQUEnA Y MEDIANA EMPRESA DE LA REGIoN LEMPA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","EM2019000048","EM2019000048","ENERGIA RENOVABLE S.A DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002720","E2018002720","FUNDACIoN DISEnO Y HABITAT","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000631","E2019000631","ASOCIACIoN PUEBLO FRANCISCANO DE MUCHACHOS Y MUCHACHAS (APUFRAM)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLITUR","E2019001240","E2019001240","ROYMART, S. DE R. L. DE C.V","","IMPUESTO SOBRE LA RENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2017001535","E2017001535","FUNDACION PARA LA VIVIENDA COOPERATIVA (CHF INTERNATIONAL)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2019001031","E2019001031","GENERAL CONCRETE SERVICES, S. A. DE C. V. (GCS, S.A. DE C.V.)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002346","E2018002346","MANCOMUNIDAD DEL GUISAYOTE","","IMPUESTO SOBRE LA VENTA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002405","E2018002405","PRODUCTORA DE ALIMENTOS, S.A DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000152","E2019000152","ASOCIACIoN CRISTIANA PARA LA EDUCACIoN","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLI","E2019000510","E2019000510","VITAPRO HONDURAS SOCIEDAD ANONIMA DE CAPITAL FIJO","","ACPV"
2019,5,"DL-119-2016","E2019001485","E2019001485","AGROPEC,S.A.DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLI","E2019000029","E2019000029","MAQUILA Y CONFECCIONES EXIID INTERNATIONAL S.A DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002637","E2018002637","STANDARD FRUIT DE HONDURAS S.A.","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLI","E2019000815","E2019000815","ORNAMENTALES DEL VALLE S. A DE C. V (ORVASA)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002220","E2018002220","MINISTERIO CRISTIANO RED VIVA HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLITUR","E2019000669","E2019000669","ANTHONYS KEY HOTEL CORP S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ALIANZA PuBLICO PRIVADA (APP)","EM2019000039","EM2019000039","EMPRESA ENERGIA HONDURAS S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002696","E2018002696","ASOCIACIoN INSTITUTO HONDUREnO DE EDUCACIoN POR RADIO (IHER)","","TASA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000452","E2019000452","ASOCIACIoN MI ESPERANZA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002404","E2018002404","BUFALO INDUSTRIAL S.A DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000338","E2019000338","COMPASSION INTERNATIONAL INCORPORATED","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLITUR","E2019000997","E2019000997","PARADISE HOTELS  & RESORTS S. A.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLITUR","E2019000998","E2019000998","VICTORIA CAVENDISH REALTY LIMITADA S. A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2018001349","E2018001349","CULTIVOS AGRICOLAS LAS SABILAS S. DE R.L. (CUASA)","","ACPV"
2019,5,"COOPERATIVAS","E2018002537","E2018002537","COOPERATIVA CAFETALERA OLANCHO LIMITADA (COCAOL)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLI","E2019001019","E2019001019","CABOS Y PALOS DE CENTROAMERICA S DE R. L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000341","E2019000341","COLEGIO DE PROFESIONALES EN CIENCIAS AGRiCOLAS (COLPROCAH)","","IMPUESTO SOBRE LA RENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","EA2019000002","EA2019000002","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2019000671","E2019000671","INSTITUTO DE CIENCIAS MARINAS S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","EM2019000046","EM2019000046","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ESTADO","EM2018000010","EM2018000010","PODER JUDICIAL","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLI","E2018002407","E2018002407","COMPAnIA AGRICOLA INDUSTRIAL CEIBEnA S.A DE C.V","","ACPV"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002382","E2018002382","FUNDACIoN CONSEJO NORUEGO PARA REFUGIADOS (NRC)","","TASA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002460","E2018002460","CORPORACIoN DE INVERSIONES MIL S. DE R.L DE C.V","","ACPV"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000245","E2019000245","ASOCIACIoN CENTRO ASITENCIAL DE FORMACIoN FAMILIAR INTEGRAL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018000111","E2018000111","CENTRO DE REHABILITACIoN INTEGRAL DEL LITORAL ATLaNTICO AMOR Y ESPERANZA (CRILA)","","IMPUESTO SOBRE LA RENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","EA2019000003","EA2019000003","TSK ELECTRONICA Y ELECTRICIDAD S.A. SUCURSAL HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001410","E2019001410","ESCUELA AGRiCOLA PANAMERICANA INC.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2019001086","E2019001086","ACME SANITATION S. A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ENERGiA RENOVABLE","E2019000004","E2019000004","GENERACION RENOVABLE DE HONDURAS S. A. DE C. V.","","IMPUESTO SOBRE LA RENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000719","E2019000719","EMBAJADA AMERICANA","","ACPV"
2019,5,"DL-119-2016","E2019000458","E2019000458","MIGUEL ABRAHAM HILSACA ZERENE","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","EA2019000004","EA2019000004","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2019001088","E2019001088","ISLAND CONCRETE CONSTRUCTION Y DEVELOPMENT S. A. DE C. V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","EA2019000005","EA2019000005","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLT","E2018001909","E2018001909","REPOSTERiA EL HOGAR S. A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000273","E2019000273","FUNDACION CAMO HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ALIANZA PuBLICO PRIVADA (APP)","EM2019000023","EM2019000023","DESARROLLADORA Y OPERADORA DE INFRAESTRUCTURA DE HONDURAS, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,5,"COOPERATIVAS","E2019000598","E2019000598","COOPERATIVA DE AHORRO Y CReDITO FRATERNIDAD PESPIRENSE LIMITADA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000765","E2019000765","FUNDACIoN PARA EL DESARROLLO HUMANO (FUDEH)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLI","E2018002422","E2018002422","AGROINDUSTRIAL  PALMA REAL, S. A. DE C. V. ( AGROPALMA)","","ACPV"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018001880","E2018001880","FUNDACIoN NACIONAL DE INGENIEROS PARA EL FOMENTO DEL DEPORTE","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"IGLESIAS","E2019000411","E2019000411","COMUNIDAD CRISTIANA INTERNACIONAL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ALIANZA PuBLICO PRIVADA (APP)","E2018001473","E2018001473","VITRA CCG & P, S. A","","TASA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2019001268","E2019001268","GRANJAS MARINAS DEL SUR S.A DE C.V","","ACPV"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002057","E2018002057","FUNDACIoN OFTALMOLoGICA SANTA LUCIA","","IMPUESTO SOBRE LA RENTA"
2019,5,"ENERGiA RENOVABLE","E2018001732","E2018001732","COMPAniA AZUCARERA TRES VALLES S.A DE C.V","","RETENCIoN EN LA FUENTE"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002342","E2018002342","CENTRO DE ESTIMULACIoN PARA EL NInO (CEN)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002392","E2018002392","ASOCIACIoN VOCES VITALES HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"COOPERATIVAS","E2018002355","E2018002355","COOPERATIVA DE AHORRO Y CREDITO VENDEDORES MERCADO ZONAL SAN JUAN (COOVEMESAJ)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000248","E2019000248","LA IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS uLTIMOS DiAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002722","E2018002722","ASOCIACIoN ORPHAN HELPERS, INC.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000249","E2019000249","PERPETUAL EDUCATION FUND, INC. (PEF)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002738","E2018002738","ROTARY CLUB DE SANTA BARBARA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002638","E2018002638","FUNDACIoN LIFELINE CHRISTIAN MISSION","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"FOMENTO AL TURISMO","E2018002059","E2018002059","PREMIUN & CONFORT S.A DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","EA2019000009","EA2019000009","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ESTADO","E2018001843","E2018001843","HOSPITAL MILITAR","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"DL-119-2016","E2019000593","E2019000593","SUMINISTROS AGROVETERINARIOS, S DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2019000003","E2019000003","INDUSTRIAS CONTEMPO S.A DE C.V","","IMPUESTO SOBRE LA RENTA"
2019,4,"ZOLI","E2018001347","E2018001347","LEVANTER, S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000262","E2019000262","PRODUCTOS ACUICOLAS LA BERBERIA S.A DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000261","E2019000261","LARVICULTURA DEL PACIFICO S.A DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000263","E2019000263","INVERSIONES DE EXPORTACIONES S.A","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ZOLITUR","E2018002592","E2018002592","PETRoLEOS DE ROATAN S.A.","","ACPV"
2019,4,"ZOLITUR","E2018002651","E2018002651","BAY ISLAND PETROLEUM S.A.","","ACPV"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018000944","E2018000944","FUNDACIoN FICOHSA PARA LA EDUCACIoN INFANTIL","","TASA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000091","E2019000091","FUNDACIoN DE APOYO AL HOSPITAL DE SAN LORENZO","","TASA"
2019,4,"ENERGiA RENOVABLE","E2018001444","E2018001444","SOLUCIONES ENERGeTICAS RENOVABLES S. A. DE C. V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002713","E2018002713","ASOCIACIoN HONDUREnA PARA LA PROMOCIoN EDUCATIVA (AHPE)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"DL-119-2016","EM2019000028","EM2019000028","PROTECCIONES AGRiCOLAS","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002008","E2018002008","ASOCIACIoN CRECIENDO JUNTOS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002010","E2018002010","ASOCIACIoN CRECIENDO JUNTOS","","TASA"
2019,4,"IGLESIAS","E2018002613","E2018002613","IGLESIA EVANGeLICA  CONGREGACIONAL PENTECOSTES DE HONDURAS.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018001110","E2018001110","CHESTNUT HILL FARMS S. DE R. L. DE C. V.,","","APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018001868","E2018001868","FUNDACIoN RUTH DE PAZ","","TASA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002326","E2018002326","MANCOMUNIDAD DE MUNICIPIOS DEL VALLE DE SENSENTI (MANVASEN)","","IMPUESTO SOBRE LA VENTA"
2019,4,"DL-119-2016","EM2019000020","EM2019000020","CAFES ESPECIALES CORQUIN, .S.A.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ENERGiA RENOVABLE","E2018002666","E2018002666","MERENDON POWER PLANT S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"POR TRATADOS Y CONVENIOS INTER","E2018000827","E2018000827","ORGANIZACIoN INTERNACIONAL DE DERECHO PARA EL DESARROLLO (IDLO)","","IMPUESTO SOBRE LA RENTA"
2019,4,"DL-119-2016","E2018002735","E2018002735","DISTRIBUIDORA AGRICOLA HONDUREnA, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ZOLI","E2018002344","E2018002344","MT MANUFACTURING LTD OF DE HONDURAS. S. DE R.L.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000260","E2019000260","AQUACULTURA FONSECA S.A","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000259","E2019000259","BIOCULTIVOS MARINOS S.A DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000157","E2019000157","ASOCIACIoN AMOR CRISTIANO INTERNACIONAL DE TEGUCIGALPA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ENERGiA RENOVABLE","E2018001053","E2018001053","ENERGIA EOLICA DE HONDURAS S. A.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ALIANZA PuBLICO PRIVADA (APP)","E2018002311","E2018002311","CONSTRUCTORA C.C. SOCIEDAD ANONIMA DE CAPITAL VARIABLE","","TASA"
2019,4,"ZOLI","E2018002202","E2018002202","OMEGA DE HONDURAS S. DE R. L DE C. V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ALIANZA PuBLICO PRIVADA (APP)","E2019000289","E2019000289","DECO CCG SOCIEDAD DE RESPONSABILIDAD LIMITADA","","TASA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018001654","E2018001654","SACOS  AMERICANOS, S.A. DE C.V.","","ACTIVO NETO"
